num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,league_size,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/policy_reward_min/main,env_runners/policy_reward_min/random_1,env_runners/policy_reward_min/random_2,env_runners/policy_reward_max/main,env_runners/policy_reward_max/random_1,env_runners/policy_reward_max/random_2,env_runners/policy_reward_mean/main,env_runners/policy_reward_mean/random_1,env_runners/policy_reward_mean/random_2,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,env_runners/hist_stats/policy_random_2_reward,env_runners/sampler_perf/mean_raw_obs_processing_ms,env_runners/sampler_perf/mean_inference_ms,env_runners/sampler_perf/mean_action_processing_ms,env_runners/sampler_perf/mean_env_wait_ms,env_runners/sampler_perf/mean_env_render_ms,env_runners/connector_metrics/ObsPreprocessorConnector_ms,env_runners/connector_metrics/StateBufferConnector_ms,env_runners/connector_metrics/ViewRequirementAgentConnector_ms,info/learner/main/num_agent_steps_trained,info/learner/main/num_grad_updates_lifetime,info/learner/main/diff_num_grad_updates_vs_sampler_policy,info/learner/main/learner_stats/allreduce_latency,info/learner/main/learner_stats/grad_gnorm,info/learner/main/learner_stats/cur_kl_coeff,info/learner/main/learner_stats/cur_lr,info/learner/main/learner_stats/total_loss,info/learner/main/learner_stats/policy_loss,info/learner/main/learner_stats/vf_loss,info/learner/main/learner_stats/vf_explained_var,info/learner/main/learner_stats/kl,info/learner/main/learner_stats/entropy,info/learner/main/learner_stats/entropy_coeff
6,0,0,3990,3990,4000,4000,4000,4000,693.8367437263421,693.8367437263421,4000,4000,3990,4000,3990,False,1,97321_00000,2025-01-13_23-42-15,1736808135,5.772063732147217,5.772063732147217,4550,TheGoodSide,192.168.8.84,5.772063732147217,1,2,4000,4000,3990,3990,-7159.0,-39363.0,-17501.225806451614,116.64516129032258,3616,0,31,-7159.0,-39363.0,-17501.225806451614,31,5765.058,0.022,5764.991,2343.009,3404.63,1174.871,17.0,4000,4000,3990,3990,34.133333333333326,33.666666666666664,-15474.0,-14249.0,-12710.0,-1960.0,-1055.0,-1523.0,-5851.096774193548,-5921.451612903225,-5728.677419354839,"[np.float64(-22959.0), np.float64(-21869.0), np.float64(-12901.0), np.float64(-12357.0), np.float64(-18880.0), np.float64(-8861.0), np.float64(-10360.0), np.float64(-22461.0), np.float64(-29505.0), np.float64(-18186.0), np.float64(-39363.0), np.float64(-12745.0), np.float64(-18018.0), np.float64(-12274.0), np.float64(-18577.0), np.float64(-17588.0), np.float64(-16046.0), np.float64(-14799.0), np.float64(-11713.0), np.float64(-17313.0), np.float64(-16548.0), np.float64(-15681.0), np.float64(-36481.0), np.float64(-12273.0), np.float64(-29046.0), np.float64(-7373.0), np.float64(-12443.0), np.float64(-7159.0), np.float64(-21757.0), np.float64(-13665.0), np.float64(-13337.0)]","[150, 128, 120, 108, 114, 92, 94, 142, 164, 138, 186, 92, 124, 94, 128, 96, 120, 110, 108, 104, 96, 98, 184, 96, 142, 72, 94, 88, 130, 96, 108]","[np.float64(-5255.0), np.float64(-7970.0), np.float64(-3472.0), np.float64(-4830.0), np.float64(-5200.0), np.float64(-4357.0), np.float64(-2520.0), np.float64(-6851.0), np.float64(-12710.0), np.float64(-6537.0), np.float64(-9640.0), np.float64(-3229.0), np.float64(-4765.0), np.float64(-4482.0), np.float64(-8525.0), np.float64(-7718.0), np.float64(-2348.0), np.float64(-3175.0), np.float64(-3097.0), np.float64(-5648.0), np.float64(-5915.0), np.float64(-3990.0), np.float64(-11720.0), np.float64(-5955.0), np.float64(-9600.0), np.float64(-1523.0), np.float64(-5295.0), np.float64(-2513.0), np.float64(-8733.0), np.float64(-4872.0), np.float64(-5144.0)]",0.45377019682042774,1.923943696236099,0.1625820028286589,0.6727236790102292,0.0,0.026074532539613785,0.0049673100953461025,0.14033625202794228,120.36363636363636,165.5,164.5,0.0,0.69989973,0.19999999999999996,0.0001,9.875920411312219,-0.06836190044511264,9.991542009873823,1.93263545180812e-08,0.012247340875403483,1.6569727605039424,0.030000000000000006
6,0,0,7988,7988,8000,8000,4000,4000,689.2401091086281,689.2401091086281,8000,8000,7988,4000,7988,False,2,97321_00000,2025-01-13_23-42-21,1736808141,5.811376094818115,11.583439826965332,4550,TheGoodSide,192.168.8.84,11.583439826965332,2,2,8000,8000,7988,7988,-7159.0,-41937.0,-16997.984848484848,116.75757575757575,7706,0,35,-7159.0,-41937.0,-16997.984848484848,35,5784.282,0.021,5784.221,2339.373,3427.323,1167.092,17.208,8000,8000,7988,7988,38.50000000000001,34.2,-15474.0,-14748.0,-15104.0,-1770.0,-1055.0,-1200.0,-5594.681818181818,-5900.030303030303,-5503.272727272727,"[np.float64(-22959.0), np.float64(-21869.0), np.float64(-12901.0), np.float64(-12357.0), np.float64(-18880.0), np.float64(-8861.0), np.float64(-10360.0), np.float64(-22461.0), np.float64(-29505.0), np.float64(-18186.0), np.float64(-39363.0), np.float64(-12745.0), np.float64(-18018.0), np.float64(-12274.0), np.float64(-18577.0), np.float64(-17588.0), np.float64(-16046.0), np.float64(-14799.0), np.float64(-11713.0), np.float64(-17313.0), np.float64(-16548.0), np.float64(-15681.0), np.float64(-36481.0), np.float64(-12273.0), np.float64(-29046.0), np.float64(-7373.0), np.float64(-12443.0), np.float64(-7159.0), np.float64(-21757.0), np.float64(-13665.0), np.float64(-13337.0), np.float64(-41937.0), np.float64(-24157.0), np.float64(-24194.0), np.float64(-15843.0), np.float64(-11709.0), np.float64(-13781.0), np.float64(-14378.0), np.float64(-15327.0), np.float64(-12883.0), np.float64(-14253.0), np.float64(-20378.0), np.float64(-17657.0), np.float64(-17430.0), np.float64(-16224.0), np.float64(-15711.0), np.float64(-15923.0), np.float64(-13835.0), np.float64(-15424.0), np.float64(-8181.0), np.float64(-19748.0), np.float64(-13374.0), np.float64(-13105.0), np.float64(-27609.0), np.float64(-11631.0), np.float64(-11066.0), np.float64(-10882.0), np.float64(-16022.0), np.float64(-16338.0), np.float64(-18538.0), np.float64(-16327.0), np.float64(-10210.0), np.float64(-16667.0), np.float64(-19124.0), np.float64(-14029.0), np.float64(-15434.0)]","[150, 128, 120, 108, 114, 92, 94, 142, 164, 138, 186, 92, 124, 94, 128, 96, 120, 110, 108, 104, 96, 98, 184, 96, 142, 72, 94, 88, 130, 96, 108, 206, 156, 156, 100, 96, 136, 106, 108, 108, 104, 128, 120, 118, 114, 122, 108, 94, 110, 80, 108, 102, 106, 156, 124, 90, 92, 118, 134, 126, 126, 110, 102, 118, 106, 102]","[np.float64(-5255.0), np.float64(-7970.0), np.float64(-3472.0), np.float64(-4830.0), np.float64(-5200.0), np.float64(-4357.0), np.float64(-2520.0), np.float64(-6851.0), np.float64(-12710.0), np.float64(-6537.0), np.float64(-9640.0), np.float64(-3229.0), np.float64(-4765.0), np.float64(-4482.0), np.float64(-8525.0), np.float64(-7718.0), np.float64(-2348.0), np.float64(-3175.0), np.float64(-3097.0), np.float64(-5648.0), np.float64(-5915.0), np.float64(-3990.0), np.float64(-11720.0), np.float64(-5955.0), np.float64(-9600.0), np.float64(-1523.0), np.float64(-5295.0), np.float64(-2513.0), np.float64(-8733.0), np.float64(-4872.0), np.float64(-5144.0), np.float64(-15104.0), np.float64(-6941.0), np.float64(-7910.0), np.float64(-4089.0), np.float64(-2345.0), np.float64(-1200.0), np.float64(-4045.0), np.float64(-4565.0), np.float64(-4720.0), np.float64(-3562.0), np.float64(-10880.0), np.float64(-6079.0), np.float64(-6102.0), np.float64(-4561.0), np.float64(-3753.0), np.float64(-6615.0), np.float64(-4368.0), np.float64(-5886.0), np.float64(-3880.0), np.float64(-4606.0), np.float64(-3288.0), np.float64(-4544.0), np.float64(-5736.0), np.float64(-3751.0), np.float64(-3689.0), np.float64(-4622.0), np.float64(-3045.0), np.float64(-5545.0), np.float64(-3945.0), np.float64(-5228.0), np.float64(-3425.0), np.float64(-5772.0), np.float64(-8620.0), np.float64(-5440.0), np.float64(-7766.0)]",0.4536821330417042,1.9221482800454563,0.1621736122479871,0.6704155019409923,0.0,0.02590092745694247,0.005110345705591067,0.14308871644915958,120.72727272727273,495.5,164.5,0.0,0.70235175,0.19999999999999996,0.0001,9.85167373310436,-0.09527331301307475,9.992897787961093,2.729170250170159e-07,0.014814605158237341,1.6304573600942438,0.030000000000000006
6,0,0,11988,11988,12000,12000,4000,4000,731.0265603623566,731.0265603623566,12000,12000,11988,4000,11988,False,3,97321_00000,2025-01-13_23-42-26,1736808146,5.4806976318359375,17.06413745880127,4550,TheGoodSide,192.168.8.84,17.06413745880127,3,2,12000,12000,11988,11988,-7159.0,-41937.0,-17418.625,119.14583333333333,11438,0,30,-7159.0,-41937.0,-17418.625,30,5680.111,0.019,5680.057,2355.212,3306.97,1209.566,17.592,12000,12000,11988,11988,39.25,34.2,-15474.0,-14748.0,-15104.0,-1639.0,-1055.0,-1200.0,-5689.75,-6039.114583333333,-5689.760416666667,"[np.float64(-22959.0), np.float64(-21869.0), np.float64(-12901.0), np.float64(-12357.0), np.float64(-18880.0), np.float64(-8861.0), np.float64(-10360.0), np.float64(-22461.0), np.float64(-29505.0), np.float64(-18186.0), np.float64(-39363.0), np.float64(-12745.0), np.float64(-18018.0), np.float64(-12274.0), np.float64(-18577.0), np.float64(-17588.0), np.float64(-16046.0), np.float64(-14799.0), np.float64(-11713.0), np.float64(-17313.0), np.float64(-16548.0), np.float64(-15681.0), np.float64(-36481.0), np.float64(-12273.0), np.float64(-29046.0), np.float64(-7373.0), np.float64(-12443.0), np.float64(-7159.0), np.float64(-21757.0), np.float64(-13665.0), np.float64(-13337.0), np.float64(-41937.0), np.float64(-24157.0), np.float64(-24194.0), np.float64(-15843.0), np.float64(-11709.0), np.float64(-13781.0), np.float64(-14378.0), np.float64(-15327.0), np.float64(-12883.0), np.float64(-14253.0), np.float64(-20378.0), np.float64(-17657.0), np.float64(-17430.0), np.float64(-16224.0), np.float64(-15711.0), np.float64(-15923.0), np.float64(-13835.0), np.float64(-15424.0), np.float64(-8181.0), np.float64(-19748.0), np.float64(-13374.0), np.float64(-13105.0), np.float64(-27609.0), np.float64(-11631.0), np.float64(-11066.0), np.float64(-10882.0), np.float64(-16022.0), np.float64(-16338.0), np.float64(-18538.0), np.float64(-16327.0), np.float64(-10210.0), np.float64(-16667.0), np.float64(-19124.0), np.float64(-14029.0), np.float64(-15434.0), np.float64(-18819.0), np.float64(-19054.0), np.float64(-18941.0), np.float64(-22128.0), np.float64(-12194.0), np.float64(-17185.0), np.float64(-15461.0), np.float64(-28308.0), np.float64(-18400.0), np.float64(-36033.0), np.float64(-26348.0), np.float64(-12195.0), np.float64(-17732.0), np.float64(-23588.0), np.float64(-12562.0), np.float64(-13805.0), np.float64(-14387.0), np.float64(-9748.0), np.float64(-17673.0), np.float64(-24487.0), np.float64(-21400.0), np.float64(-14506.0), np.float64(-16718.0), np.float64(-18346.0), np.float64(-17287.0), np.float64(-14648.0), np.float64(-15741.0), np.float64(-18065.0), np.float64(-17954.0), np.float64(-16608.0)]","[150, 128, 120, 108, 114, 92, 94, 142, 164, 138, 186, 92, 124, 94, 128, 96, 120, 110, 108, 104, 96, 98, 184, 96, 142, 72, 94, 88, 130, 96, 108, 206, 156, 156, 100, 96, 136, 106, 108, 108, 104, 128, 120, 118, 114, 122, 108, 94, 110, 80, 108, 102, 106, 156, 124, 90, 92, 118, 134, 126, 126, 110, 102, 118, 106, 102, 120, 116, 138, 158, 86, 118, 116, 192, 112, 194, 156, 92, 110, 146, 90, 112, 104, 74, 132, 134, 148, 96, 130, 112, 132, 100, 116, 128, 146, 124]","[np.float64(-5255.0), np.float64(-7970.0), np.float64(-3472.0), np.float64(-4830.0), np.float64(-5200.0), np.float64(-4357.0), np.float64(-2520.0), np.float64(-6851.0), np.float64(-12710.0), np.float64(-6537.0), np.float64(-9640.0), np.float64(-3229.0), np.float64(-4765.0), np.float64(-4482.0), np.float64(-8525.0), np.float64(-7718.0), np.float64(-2348.0), np.float64(-3175.0), np.float64(-3097.0), np.float64(-5648.0), np.float64(-5915.0), np.float64(-3990.0), np.float64(-11720.0), np.float64(-5955.0), np.float64(-9600.0), np.float64(-1523.0), np.float64(-5295.0), np.float64(-2513.0), np.float64(-8733.0), np.float64(-4872.0), np.float64(-5144.0), np.float64(-15104.0), np.float64(-6941.0), np.float64(-7910.0), np.float64(-4089.0), np.float64(-2345.0), np.float64(-1200.0), np.float64(-4045.0), np.float64(-4565.0), np.float64(-4720.0), np.float64(-3562.0), np.float64(-10880.0), np.float64(-6079.0), np.float64(-6102.0), np.float64(-4561.0), np.float64(-3753.0), np.float64(-6615.0), np.float64(-4368.0), np.float64(-5886.0), np.float64(-3880.0), np.float64(-4606.0), np.float64(-3288.0), np.float64(-4544.0), np.float64(-5736.0), np.float64(-3751.0), np.float64(-3689.0), np.float64(-4622.0), np.float64(-3045.0), np.float64(-5545.0), np.float64(-3945.0), np.float64(-5228.0), np.float64(-3425.0), np.float64(-5772.0), np.float64(-8620.0), np.float64(-5440.0), np.float64(-7766.0), np.float64(-7120.0), np.float64(-5060.0), np.float64(-3423.0), np.float64(-7050.0), np.float64(-3267.0), np.float64(-6494.0), np.float64(-4398.0), np.float64(-11102.0), np.float64(-5685.0), np.float64(-11642.0), np.float64(-5188.0), np.float64(-5210.0), np.float64(-7808.0), np.float64(-6570.0), np.float64(-3844.0), np.float64(-6068.0), np.float64(-5960.0), np.float64(-4005.0), np.float64(-6967.0), np.float64(-9274.0), np.float64(-4190.0), np.float64(-5230.0), np.float64(-4917.0), np.float64(-7062.0), np.float64(-5775.0), np.float64(-8156.0), np.float64(-7162.0), np.float64(-4073.0), np.float64(-4190.0), np.float64(-6111.0)]",0.4530724006433419,1.9225171488598598,0.16219041466844566,0.669521393902467,0.0,0.02612471580505371,0.005256219042672051,0.14446758561664158,121.0909090909091,825.5,164.5,0.0,0.7382746,0.19999999999999996,0.0001,9.844489395257199,-0.11088248712405788,10.0,-2.4564338452888257e-07,0.01600949107014458,1.5943350343993217,0.030000000000000006
6,0,0,15988,15988,16000,16000,4000,4000,678.2129688237876,678.2129688237876,16000,16000,15988,4000,15988,False,4,97321_00000,2025-01-13_23-42-32,1736808152,5.90579080581665,22.96992826461792,4550,TheGoodSide,192.168.8.84,22.96992826461792,4,2,16000,16000,15988,15988,-5671.0,-41937.0,-16900.74,119.64,11964,0,34,-5671.0,-41937.0,-16900.74,34,5734.549,0.018,5734.494,2361.174,3355.226,1192.17,17.828,16000,16000,15988,15988,36.4,34.2,-12085.0,-14748.0,-15104.0,397.0,-1441.0,-1200.0,-5320.23,-5878.81,-5701.7,"[np.float64(-13337.0), np.float64(-41937.0), np.float64(-24157.0), np.float64(-24194.0), np.float64(-15843.0), np.float64(-11709.0), np.float64(-13781.0), np.float64(-14378.0), np.float64(-15327.0), np.float64(-12883.0), np.float64(-14253.0), np.float64(-20378.0), np.float64(-17657.0), np.float64(-17430.0), np.float64(-16224.0), np.float64(-15711.0), np.float64(-15923.0), np.float64(-13835.0), np.float64(-15424.0), np.float64(-8181.0), np.float64(-19748.0), np.float64(-13374.0), np.float64(-13105.0), np.float64(-27609.0), np.float64(-11631.0), np.float64(-11066.0), np.float64(-10882.0), np.float64(-16022.0), np.float64(-16338.0), np.float64(-18538.0), np.float64(-16327.0), np.float64(-10210.0), np.float64(-16667.0), np.float64(-19124.0), np.float64(-14029.0), np.float64(-15434.0), np.float64(-18819.0), np.float64(-19054.0), np.float64(-18941.0), np.float64(-22128.0), np.float64(-12194.0), np.float64(-17185.0), np.float64(-15461.0), np.float64(-28308.0), np.float64(-18400.0), np.float64(-36033.0), np.float64(-26348.0), np.float64(-12195.0), np.float64(-17732.0), np.float64(-23588.0), np.float64(-12562.0), np.float64(-13805.0), np.float64(-14387.0), np.float64(-9748.0), np.float64(-17673.0), np.float64(-24487.0), np.float64(-21400.0), np.float64(-14506.0), np.float64(-16718.0), np.float64(-18346.0), np.float64(-17287.0), np.float64(-14648.0), np.float64(-15741.0), np.float64(-18065.0), np.float64(-17954.0), np.float64(-16608.0), np.float64(-16975.0), np.float64(-15019.0), np.float64(-21059.0), np.float64(-20305.0), np.float64(-15968.0), np.float64(-18776.0), np.float64(-15032.0), np.float64(-14993.0), np.float64(-24062.0), np.float64(-33139.0), np.float64(-16603.0), np.float64(-5671.0), np.float64(-19912.0), np.float64(-24758.0), np.float64(-12031.0), np.float64(-14644.0), np.float64(-9854.0), np.float64(-14256.0), np.float64(-13302.0), np.float64(-12105.0), np.float64(-16511.0), np.float64(-15065.0), np.float64(-15342.0), np.float64(-14160.0), np.float64(-17094.0), np.float64(-12540.0), np.float64(-14466.0), np.float64(-9477.0), np.float64(-20223.0), np.float64(-12182.0), np.float64(-9779.0), np.float64(-26614.0), np.float64(-14140.0), np.float64(-11030.0)]","[108, 206, 156, 156, 100, 96, 136, 106, 108, 108, 104, 128, 120, 118, 114, 122, 108, 94, 110, 80, 108, 102, 106, 156, 124, 90, 92, 118, 134, 126, 126, 110, 102, 118, 106, 102, 120, 116, 138, 158, 86, 118, 116, 192, 112, 194, 156, 92, 110, 146, 90, 112, 104, 74, 132, 134, 148, 96, 130, 112, 132, 100, 116, 128, 146, 124, 114, 110, 150, 126, 98, 126, 98, 110, 138, 196, 106, 68, 136, 166, 120, 116, 120, 106, 102, 106, 108, 120, 110, 126, 114, 90, 124, 96, 142, 100, 94, 166, 118, 114]","[np.float64(-5144.0), np.float64(-15104.0), np.float64(-6941.0), np.float64(-7910.0), np.float64(-4089.0), np.float64(-2345.0), np.float64(-1200.0), np.float64(-4045.0), np.float64(-4565.0), np.float64(-4720.0), np.float64(-3562.0), np.float64(-10880.0), np.float64(-6079.0), np.float64(-6102.0), np.float64(-4561.0), np.float64(-3753.0), np.float64(-6615.0), np.float64(-4368.0), np.float64(-5886.0), np.float64(-3880.0), np.float64(-4606.0), np.float64(-3288.0), np.float64(-4544.0), np.float64(-5736.0), np.float64(-3751.0), np.float64(-3689.0), np.float64(-4622.0), np.float64(-3045.0), np.float64(-5545.0), np.float64(-3945.0), np.float64(-5228.0), np.float64(-3425.0), np.float64(-5772.0), np.float64(-8620.0), np.float64(-5440.0), np.float64(-7766.0), np.float64(-7120.0), np.float64(-5060.0), np.float64(-3423.0), np.float64(-7050.0), np.float64(-3267.0), np.float64(-6494.0), np.float64(-4398.0), np.float64(-11102.0), np.float64(-5685.0), np.float64(-11642.0), np.float64(-5188.0), np.float64(-5210.0), np.float64(-7808.0), np.float64(-6570.0), np.float64(-3844.0), np.float64(-6068.0), np.float64(-5960.0), np.float64(-4005.0), np.float64(-6967.0), np.float64(-9274.0), np.float64(-4190.0), np.float64(-5230.0), np.float64(-4917.0), np.float64(-7062.0), np.float64(-5775.0), np.float64(-8156.0), np.float64(-7162.0), np.float64(-4073.0), np.float64(-4190.0), np.float64(-6111.0), np.float64(-6140.0), np.float64(-6640.0), np.float64(-6744.0), np.float64(-8087.0), np.float64(-7804.0), np.float64(-7545.0), np.float64(-4977.0), np.float64(-6117.0), np.float64(-10879.0), np.float64(-9959.0), np.float64(-5650.0), np.float64(-1750.0), np.float64(-5655.0), np.float64(-6680.0), np.float64(-4600.0), np.float64(-5797.0), np.float64(-3025.0), np.float64(-4475.0), np.float64(-5648.0), np.float64(-1630.0), np.float64(-7659.0), np.float64(-1490.0), np.float64(-4219.0), np.float64(-6445.0), np.float64(-4510.0), np.float64(-4238.0), np.float64(-6389.0), np.float64(-4611.0), np.float64(-9140.0), np.float64(-6155.0), np.float64(-2465.0), np.float64(-12377.0), np.float64(-3462.0), np.float64(-3436.0)]",0.45341297294533317,1.9244979948184828,0.16228491492049676,0.6683720937672868,0.0,0.026442209879557293,0.005369663238525391,0.1471090316772461,121.54545454545455,1155.5,164.5,0.0,0.84626096,0.19999999999999996,0.0001,9.835962613423666,-0.12022488848800122,10.0,3.610596512303208e-07,0.016526641715747865,1.5705961563370445,0.030000000000000006
6,0,0,19989,19989,20000,20000,4000,4000,747.0594458766697,747.0594458766697,20000,20000,19989,4000,19989,False,5,97321_00000,2025-01-13_23-42-38,1736808158,5.3615570068359375,28.331485271453857,4550,TheGoodSide,192.168.8.84,28.331485271453857,5,2,20000,20000,19989,19989,-5671.0,-36033.0,-16889.26,119.4,11940,0,36,-5671.0,-36033.0,-16889.26,36,5658.506,0.017,5658.454,2375.424,3265.052,1225.096,17.713,20000,20000,19989,19989,45.142857142857146,34.199999999999996,-11049.0,-14505.0,-12965.0,397.0,-1441.0,-1476.0,-5486.02,-5729.57,-5673.67,"[np.float64(-18819.0), np.float64(-19054.0), np.float64(-18941.0), np.float64(-22128.0), np.float64(-12194.0), np.float64(-17185.0), np.float64(-15461.0), np.float64(-28308.0), np.float64(-18400.0), np.float64(-36033.0), np.float64(-26348.0), np.float64(-12195.0), np.float64(-17732.0), np.float64(-23588.0), np.float64(-12562.0), np.float64(-13805.0), np.float64(-14387.0), np.float64(-9748.0), np.float64(-17673.0), np.float64(-24487.0), np.float64(-21400.0), np.float64(-14506.0), np.float64(-16718.0), np.float64(-18346.0), np.float64(-17287.0), np.float64(-14648.0), np.float64(-15741.0), np.float64(-18065.0), np.float64(-17954.0), np.float64(-16608.0), np.float64(-16975.0), np.float64(-15019.0), np.float64(-21059.0), np.float64(-20305.0), np.float64(-15968.0), np.float64(-18776.0), np.float64(-15032.0), np.float64(-14993.0), np.float64(-24062.0), np.float64(-33139.0), np.float64(-16603.0), np.float64(-5671.0), np.float64(-19912.0), np.float64(-24758.0), np.float64(-12031.0), np.float64(-14644.0), np.float64(-9854.0), np.float64(-14256.0), np.float64(-13302.0), np.float64(-12105.0), np.float64(-16511.0), np.float64(-15065.0), np.float64(-15342.0), np.float64(-14160.0), np.float64(-17094.0), np.float64(-12540.0), np.float64(-14466.0), np.float64(-9477.0), np.float64(-20223.0), np.float64(-12182.0), np.float64(-9779.0), np.float64(-26614.0), np.float64(-14140.0), np.float64(-11030.0), np.float64(-22648.0), np.float64(-10604.0), np.float64(-23819.0), np.float64(-18457.0), np.float64(-11350.0), np.float64(-15827.0), np.float64(-22500.0), np.float64(-34985.0), np.float64(-18837.0), np.float64(-6189.0), np.float64(-20247.0), np.float64(-18461.0), np.float64(-13877.0), np.float64(-12240.0), np.float64(-14619.0), np.float64(-13272.0), np.float64(-15896.0), np.float64(-10012.0), np.float64(-14973.0), np.float64(-11289.0), np.float64(-17210.0), np.float64(-17687.0), np.float64(-18916.0), np.float64(-22923.0), np.float64(-19027.0), np.float64(-14288.0), np.float64(-16480.0), np.float64(-10490.0), np.float64(-17688.0), np.float64(-15741.0), np.float64(-12867.0), np.float64(-14989.0), np.float64(-19607.0), np.float64(-7885.0), np.float64(-22832.0), np.float64(-12786.0)]","[120, 116, 138, 158, 86, 118, 116, 192, 112, 194, 156, 92, 110, 146, 90, 112, 104, 74, 132, 134, 148, 96, 130, 112, 132, 100, 116, 128, 146, 124, 114, 110, 150, 126, 98, 126, 98, 110, 138, 196, 106, 68, 136, 166, 120, 116, 120, 106, 102, 106, 108, 120, 110, 126, 114, 90, 124, 96, 142, 100, 94, 166, 118, 114, 164, 78, 144, 100, 90, 122, 112, 184, 126, 90, 114, 148, 108, 152, 108, 90, 128, 78, 122, 94, 112, 110, 126, 134, 130, 108, 140, 132, 102, 120, 108, 92, 124, 70, 114, 100]","[np.float64(-7120.0), np.float64(-5060.0), np.float64(-3423.0), np.float64(-7050.0), np.float64(-3267.0), np.float64(-6494.0), np.float64(-4398.0), np.float64(-11102.0), np.float64(-5685.0), np.float64(-11642.0), np.float64(-5188.0), np.float64(-5210.0), np.float64(-7808.0), np.float64(-6570.0), np.float64(-3844.0), np.float64(-6068.0), np.float64(-5960.0), np.float64(-4005.0), np.float64(-6967.0), np.float64(-9274.0), np.float64(-4190.0), np.float64(-5230.0), np.float64(-4917.0), np.float64(-7062.0), np.float64(-5775.0), np.float64(-8156.0), np.float64(-7162.0), np.float64(-4073.0), np.float64(-4190.0), np.float64(-6111.0), np.float64(-6140.0), np.float64(-6640.0), np.float64(-6744.0), np.float64(-8087.0), np.float64(-7804.0), np.float64(-7545.0), np.float64(-4977.0), np.float64(-6117.0), np.float64(-10879.0), np.float64(-9959.0), np.float64(-5650.0), np.float64(-1750.0), np.float64(-5655.0), np.float64(-6680.0), np.float64(-4600.0), np.float64(-5797.0), np.float64(-3025.0), np.float64(-4475.0), np.float64(-5648.0), np.float64(-1630.0), np.float64(-7659.0), np.float64(-1490.0), np.float64(-4219.0), np.float64(-6445.0), np.float64(-4510.0), np.float64(-4238.0), np.float64(-6389.0), np.float64(-4611.0), np.float64(-9140.0), np.float64(-6155.0), np.float64(-2465.0), np.float64(-12377.0), np.float64(-3462.0), np.float64(-3436.0), np.float64(-6123.0), np.float64(-5010.0), np.float64(-10355.0), np.float64(-5655.0), np.float64(-3456.0), np.float64(-2997.0), np.float64(-4046.0), np.float64(-12965.0), np.float64(-6913.0), np.float64(-1476.0), np.float64(-5872.0), np.float64(-3106.0), np.float64(-6882.0), np.float64(-5221.0), np.float64(-7390.0), np.float64(-3071.0), np.float64(-5570.0), np.float64(-3115.0), np.float64(-4398.0), np.float64(-3549.0), np.float64(-4851.0), np.float64(-6621.0), np.float64(-5415.0), np.float64(-5476.0), np.float64(-3663.0), np.float64(-2735.0), np.float64(-5670.0), np.float64(-3220.0), np.float64(-3235.0), np.float64(-6680.0), np.float64(-4740.0), np.float64(-6992.0), np.float64(-4465.0), np.float64(-2745.0), np.float64(-9475.0), np.float64(-4815.0)]",0.4565330233291768,1.9379008325666436,0.1634031978266041,0.6724196808702593,0.0,0.026978492736816406,0.005423545837402344,0.14933443069458008,121.0909090909091,1485.5,164.5,0.0,0.8777834,0.19999999999999996,0.0001,9.823656217979662,-0.1275688323784958,9.992897868878913,-2.0753253589976918e-07,0.020612235054987292,1.5265104868195274,0.030000000000000006
